label,text
computer,"Organization: Compact Solutions, Canberra ACT Australia

I have a floppy drive which has developed ""General failure"" errors. (It's a Teac 1.44Mb 3.5"" drive).

I took it out of the machine and noticed it was very dusty. I used a high powered air can to blow all this dust out and it's quite clean now.

However, it didn't help the problem.  I've also identified that when the machine boots (and the drive seeks for a boot disk), the head movement during this process is now approximately half the length of the original time.  What I mean is the period when the drive light comes on and the heads move from their retracted position out to the track containing the boot sector.

Is there anything more I can do to try and save this drive? I'd prefer not to shell out $100 for a new one if I can help it.

Thanks!

Cheers, Ben
------------------------------------------------------------------------------
Ben J. Elliston
Bachelor of Engineering (Computer Engineering)                     \\\//
University of Canberra                                             (@ @)
                                                             ___ooO_( )_Ooo__
Email:      compsol@fir.canberra.edu.au                              V
Also:       ellib@cbr.cpsg.com.au
UUCP:       ..!uunet!munnari!sserve.adfa.oz.au!compsol!root
FidoNet:    3:620/262
------------------------------------------------------------------------------"
computer,"Hi all,
 
    I'm looking for some info regarding an old pcmade by Otronics (or
maybe Oltronics) called the Attache.  This little beauty is an 8088
/ Z80 luggable with a 4 or 5 inch screen (monochrome CGA) and 2 360
floppies.  
    For serial ports it has 2 DB-15 connectors (one is labled 'printer')
and I can't figure out the pinouts for them.  I also don't know if they 
are standard com ports addressable as COM1 and COM2.  I have figured out 
that they'll only work with DOS 2.something.  
    
    If anyone can give me some pointers on this one, I'd be most 
appreciative.  Please reply via email, as I can't keep up with news 
lately.  (Finals are coming up you know :( )"
computer,"I have a 486DX33 ISA system with 4 meg.  I am using a Diamond Speedstar HiColor
video card with 1 meg VRAM and a standard CTX 14-in SVGA monitor.  When I am
running Windows, and I have overlapping windows (say an application overlapping
the program manager window), and I close the active application, window erasure
is very slow.  The part of the window that is not overlapping is erased first,
very slowly.  This also happens when I iconify an application.

The HiColor card is advertised as a faster-than-standard video card, but it
does not have an accelerator chip on it.  I am running at 800x600x32k.  Is this
slow speed simply to be expected without an accelerator chip, or is there
something else that is bottlenecking the system that I am unaware of?

Thanks."
computer,"Is there a FAQ on Cyrix 486DLC? Could anyone please repost it or
email to me, if I missed it? Thanks in advance.
 

... Alexander Poylisher, Internet: apoylis@inode.com; FidoNet: 1:2603/106"
computer,"Hi,

I just bought a Mitsumi CD-ROM drive and a SB Pro soundcard.  The pin outs on
the CD-ROM line-out and the SB Pro CD-IN are not the same.  I am considering
taking the RCA output jacks on the Mitsumi interface card and routing them to
the line-in input on the SB Pro.  Will this work with multi-media software
that uses the CD-ROM and the SB Pro or do I need to go to the CD-IN pins on
the SB-Pro.

Thanks,

John

-------------------------------------------------------------------------------"
computer,"No, but some OS's ( COHERENT , etc ) are able to drive one of the ports in
polled mode without using the IRQ. In your example, after accessing the
modem, the mouse won't work until you reboot, because the IRQ is used by
the modem.


Yes, you can change the IRQ's for com3/4, but it depends on your other
hardware. com1 uses IRQ4, com2 IRQ3.  If you have only one printerport 
( IRQ7 ), you can change com3 to IRQ5 ( normally 2nd printer ). For com4,
you can assign IRQ2, if its free. As far as I know, no other IRQ can be
used until your I/O-card is 16bit and caould access IRQ's > 8.

Michael"
computer,"2-The-Max VESA VL video controller/ Cirus Logic chipset

(2Mb ram, 24-bit color, 1280x1024 NI)


Does XFree1.2 (or 2.0) support this card?"
computer,"Seeing all these questions about uart types, their availability, and their
relative merits, wouldn't it be fine, if for internal highspeed modems there
were a mode of operation bypassing the dull and stupid uart interface and
instead accessing directly the relatively large send/receive buffers of the  
modem, thus eliminating all problems with interrupt latencies ?
Just an idea,
Wolfgang R. Mueller <dvs@ze8.rz.uni-duesseldorf.de>,
Computing Centre, Heinrich-Heine-University, Duesseldorf, Germany."
computer,"I have one of these monitors. It appears to function OK, but is unhookable
to anything standard (CGA,EGA,VGA) - it will plug in but gives fuzzy
diagonal noise. 
I also have a graphics board that is apparently a 3270 graphic board
(double card with 2 8-bit bus connectors, and a 9-pin female connector
with a picture of monitor). I tried plugging these two into a standard AT
to no avail. How can one connect these to (the monitor seems to
be of relatively high quality, so I'm curious)? Any special drivers and/or
setup needed - I can't locate any jumpers on the card."
computer,"
`My Western Digital also has three sets of pins on the back. I am using it with
`another hard drive as well and the settings for the jumpers were written right 
`on the circuit board of the WD drive......MA SL ??

Well, I figured out how the jumpers go.  Now I have quite a different
problem that has me perplexed like you wouldn't know.  I have both drives
working, the C: system formatted and all of my hardware installed.  Only
problem is, that during the boot up sequence, the computer does not want
to pass up looking for a system on the A: drive.

Reinitialization all goes fine and the BIOS seems to be configured to
what is necessary.  All the drive tests work, but when the thing comes
back around to the a: drive and there is no disk present, it just spins.
If you insert a disk into drive a with a system however, it works fine
and boots up (ie how installed all my software)

Any additional help on this will be most welcome....

swood
"
computer,"H E L P !

I have  a problem in which I'm getting increasing frustrated every day...

Some background about my PC:

- American Megatrend BIOS (clone 386 SX) with 32M of RAM
- config.sys file:

	device=c:\dos\himem.sys
	dos=high,umb
	device=c:\windows\emm386.exe noems
	files=30
	buffers=30
	stack=9,256

- autoexec.bat file is using smartdrv.exe +c
- CMOS set up is running 0 wait state on read and write cache ram.

The problem: APPLICATION ERROR from WIN31

I started off with a newly installed WIN31 and then installed EXCEL.
Run excel, no problem. A permanent swap file of size 18K was in place
for windows.

Ok, I then proceed to install Norton Desktop
for Windows version 2.0. No problem with the installation. I also
allow NDW to alter my autoexec.bat(with the nav running on c:).
The problem came when I try to (bring up excel or if excel is running
and right in the middle of it - like click a selection with the mouse)
from the desktop.
First of all, I always get the application error screen followed by
another application error screen with various different messages. The
following are some of them:

- Stack fault, by TC1024.DRV at address 0001:XXXX where XXXX is some
  number. (TC1024.DRV is the VGA driver provided by the manufacture)
- General protection fault, by ndw.exe at the same address
- Segment load failure, by ndw.exe at same address

Some how, the address flagged was always 0001:something. What is address
0001:XXXX means? 

I have absolutely on idea what this mean. I tried commented out the
TSR programs from autoexec.bat, no help.

Is it something to do with the emm386 setup which is not telling
WIN31 what it suppose to know. Looks like the application is crossing
memory boundary when it is being loaded or while it is running.

Please reply if you have any idea or suggestion. I'm willing to try
anything."
